#distance AppRate	MeanTx_1	Goodput(MeanRx)_1	TcpDelay_1	ul pdcp delay		ul rlc delay		lostPkt_1  MeanTx_2	Goodput(MeanRx)_2	TcpDelay_2	dl pdcp delay		dl rlc delay		lostPkt_2		UlTx		UlRx	DlTx	DlRx	ErrorUlRx	Error DlRx	UlTxHARQ	DlTxHARQ
100	32110   0.328351	0.328755	25.7466	5.7442		4.71428		20955	8909		0	9.46783	9.45585	29.1299	9.09844		3		41947 	11343		0	25975236	20419428	24904836		24904836		0	0	0	0	
100	33210   0.328351	0.328755	25.7466	5.7442		4.71428		20955	8909		0	9.46783	9.45585	29.1299	9.09844		3		41947 	11343		0	25975236	20419428	24904836		24904836		0	0	0	0	
100	34310   0.328351	0.328755	25.7466	5.7442		4.71428		20955	8909		0	9.46783	9.45585	29.1299	9.09844		3		41947 	11343		0	25975236	20419428	24904836		24904836		0	0	0	0	
100	35410   0.328351	0.328755	25.7466	5.7442		4.71428		20955	8909		0	9.46783	9.45585	29.1299	9.09844		3		41947 	11343		0	25975236	20419428	24904836		24904836		0	0	0	0	
100	36510   0.328351	0.328755	25.7466	5.7442		4.71428		20955	8909		0	9.46783	9.45585	29.1299	9.09844		3		41947 	11343		0	25975236	20419428	24904836		24904836		0	0	0	0	
100	37610   0.328351	0.328755	25.7466	5.7442		4.71428		20955	8909		0	9.46783	9.45585	29.1299	9.09844		3		41947 	11343		0	25975236	20419428	24904836		24904836		0	0	0	0	
100	38710   0.328351	0.328755	25.7466	5.7442		4.71428		20955	8909		0	9.46783	9.45585	29.1299	9.09844		3		41947 	11343		0	25975236	20419428	24904836		24904836		0	0	0	0	
100	39810   0.328351	0.328755	25.7466	5.7442		4.71428		20955	8909		0	9.46783	9.45585	29.1299	9.09844		3		41947 	11343		0	25975236	20419428	24904836		24904836		0	0	0	0	
100	40910   0.328351	0.328755	25.7466	5.7442		4.71428		20955	8909		0	9.46783	9.45585	29.1299	9.09844		3		41947 	11343		0	25975236	20419428	24904836		24904836		0	0	0	0	
100	42010   0.328351	0.328755	25.7466	5.7442		4.71428		20955	8909		0	9.46783	9.45585	29.1299	9.09844		3		41947 	11343		0	25975236	20419428	24904836		24904836		0	0	0	0	
100	43110   0.328351	0.328755	25.7466	5.7442		4.71428		20955	8909		0	9.46783	9.45585	29.1299	9.09844		3		41947 	11343		0	25975236	20419428	24904836		24904836		0	0	0	0	
100	44210   0.328351	0.328755	25.7466	5.7442		4.71428		20955	8909		0	9.46783	9.45585	29.1299	9.09844		3		41947 	11343		0	25975236	20419428	24904836		24904836		0	0	0	0	
100	45310   0.328351	0.328755	25.7466	5.7442		4.71428		20955	8909		0	9.46783	9.45585	29.1299	9.09844		3		41947 	11343		0	25975236	20419428	24904836		24904836		0	0	0	0	
100	46410   0.328351	0.328755	25.7466	5.7442		4.71428		20955	8909		0	9.46783	9.45585	29.1299	9.09844		3		41947 	11343		0	25975236	20419428	24904836		24904836		0	0	0	0	
100	47510   0.328351	0.328755	25.7466	5.7442		4.71428		20955	8909		0	9.46783	9.45585	29.1299	9.09844		3		41947 	11343		0	25975236	20419428	24904836		24904836		0	0	0	0	
100	48610   0.328351	0.328755	25.7466	5.7442		4.71428		20955	8909		0	9.46783	9.45585	29.1299	9.09844		3		41947 	11343		0	25975236	20419428	24904836		24904836		0	0	0	0	
100	49710   0.328351	0.328755	25.7466	5.7442		4.71428		20955	8909		0	9.46783	9.45585	29.1299	9.09844		3		41947 	11343		0	25975236	20419428	24904836		24904836		0	0	0	0	
