% time	cellId	IMSI	frame	sframe	RNTI	mcs	size
1.711	1	1	172	2	1	26	1908
1.712	1	1	172	3	1	20	1239
1.713	1	1	172	4	1	24	1692
1.714	1	1	172	5	1	28	2292
1.715	1	1	172	6	1	20	1239
1.716	1	1	172	7	1	18	999
1.739	1	1	174	10	1	14	807
1.74	1	1	175	1	1	14	807
1.741	1	1	175	2	1	14	807
1.742	1	1	175	3	1	14	807
1.743	1	1	175	4	1	14	807
1.744	1	1	175	5	1	14	807
1.745	1	1	175	6	1	14	807
1.746	1	1	175	7	1	16	967
1.748	1	1	175	9	1	8	437
1.749	1	1	175	10	1	18	999
1.75	1	1	176	1	1	18	999
1.751	1	1	176	2	1	22	1431
1.752	1	1	176	3	1	28	2292
1.753	1	1	176	4	1	28	2292
1.754	1	1	176	5	1	28	2292
1.755	1	1	176	6	1	22	1431
1.756	1	1	176	7	1	24	1692
1.757	1	1	176	8	1	12	621
1.758	1	1	176	9	1	18	999
1.759	1	1	176	10	1	12	621
1.76	1	1	177	1	1	18	999
1.761	1	1	177	2	1	28	2292
1.762	1	1	177	3	1	14	807
1.763	1	1	177	4	1	10	501
1.764	1	1	177	5	1	24	1692
1.765	1	1	177	6	1	18	999
1.766	1	1	177	7	1	18	999
1.767	1	1	177	8	1	10	501
1.768	1	1	177	9	1	10	501
1.769	1	1	177	10	1	14	807
1.77	1	1	178	1	1	20	1239
1.771	1	1	178	2	1	18	999
1.772	1	1	178	3	1	24	1692
1.794	1	1	180	5	1	24	1692
1.795	1	1	180	6	1	24	1692
1.796	1	1	180	7	1	24	1692
1.797	1	1	180	8	1	24	1692
1.798	1	1	180	9	1	24	1692
1.799	1	1	180	10	1	24	1692
1.8	1	1	181	1	1	24	1692
1.801	1	1	181	2	1	28	2292
1.802	1	1	181	3	1	18	999
1.803	1	1	181	4	1	4	225
1.804	1	1	181	5	1	22	1431
1.805	1	1	181	6	1	24	1692
1.806	1	1	181	7	1	20	1239
1.807	1	1	181	8	1	20	1239
1.808	1	1	181	9	1	22	1431
1.809	1	1	181	10	1	12	621
1.81	1	1	182	1	1	10	501
1.811	1	1	182	2	1	16	967
1.812	1	1	182	3	1	18	999
1.813	1	1	182	4	1	20	1239
1.814	1	1	182	5	1	14	807
1.816	1	1	182	7	1	24	1692
1.817	1	1	182	8	1	24	1692
1.818	1	1	182	9	1	28	2292
1.819	1	1	182	10	1	14	807
1.82	1	1	183	1	1	18	999
1.821	1	1	183	2	1	8	437
1.822	1	1	183	3	1	8	437
1.823	1	1	183	4	1	10	501
1.824	1	1	183	5	1	14	807
1.825	1	1	183	6	1	16	967
1.826	1	1	183	7	1	22	1431
1.827	1	1	183	8	1	24	1692
1.828	1	1	183	9	1	22	1431
1.849	1	1	185	10	1	14	807
1.85	1	1	186	1	1	14	807
1.851	1	1	186	2	1	14	807
1.852	1	1	186	3	1	14	807
1.853	1	1	186	4	1	14	807
1.854	1	1	186	5	1	14	807
1.855	1	1	186	6	1	14	807
1.856	1	1	186	7	1	22	1431
1.857	1	1	186	8	1	28	2292
1.858	1	1	186	9	1	26	1908
1.859	1	1	186	10	1	20	1239
1.86	1	1	187	1	1	20	1239
1.861	1	1	187	2	1	4	225
1.862	1	1	187	3	1	20	1239
1.863	1	1	187	4	1	20	1239
1.864	1	1	187	5	1	0	85
1.865	1	1	187	6	1	16	967
1.866	1	1	187	7	1	18	999
1.867	1	1	187	8	1	22	1431
1.868	1	1	187	9	1	28	2292
1.869	1	1	187	10	1	28	2292
1.87	1	1	188	1	1	12	621
1.871	1	1	188	2	1	14	807
1.872	1	1	188	3	1	28	2292
1.873	1	1	188	4	1	28	2292
1.874	1	1	188	5	1	28	2292
1.875	1	1	188	6	1	22	1431
1.876	1	1	188	7	1	26	1908
1.877	1	1	188	8	1	8	437
1.878	1	1	188	9	1	22	1431
1.879	1	1	188	10	1	22	1431
1.88	1	1	189	1	1	16	967
1.881	1	1	189	2	1	26	1908
1.904	1	1	191	5	1	26	1908
1.905	1	1	191	6	1	26	1908
1.906	1	1	191	7	1	26	1908
1.907	1	1	191	8	1	26	1908
1.908	1	1	191	9	1	26	1908
1.909	1	1	191	10	1	26	1908
1.91	1	1	192	1	1	26	1908
1.911	1	1	192	2	1	22	1431
1.912	1	1	192	3	1	6	325
1.913	1	1	192	4	1	22	1431
1.914	1	1	192	5	1	26	1908
1.915	1	1	192	6	1	16	967
1.916	1	1	192	7	1	20	1239
1.917	1	1	192	8	1	22	1431
1.919	1	1	192	10	1	12	621
1.92	1	1	193	1	1	14	807
1.921	1	1	193	2	1	20	1239
1.922	1	1	193	3	1	20	1239
1.923	1	1	193	4	1	18	999
1.924	1	1	193	5	1	12	621
1.925	1	1	193	6	1	12	621
1.926	1	1	193	7	1	14	807
1.927	1	1	193	8	1	18	999
1.928	1	1	193	9	1	18	999
1.929	1	1	193	10	1	20	1239
1.93	1	1	194	1	1	24	1692
1.931	1	1	194	2	1	24	1692
1.932	1	1	194	3	1	18	999
1.933	1	1	194	4	1	12	621
1.934	1	1	194	5	1	6	325
1.935	1	1	194	6	1	16	967
1.936	1	1	194	7	1	18	999
1.937	1	1	194	8	1	20	1239
1.959	1	1	196	10	1	20	1239
1.96	1	1	197	1	1	20	1239
1.961	1	1	197	2	1	22	1431
1.962	1	1	197	3	1	22	1431
1.963	1	1	197	4	1	22	1431
1.964	1	1	197	5	1	22	1431
1.965	1	1	197	6	1	22	1431
1.966	1	1	197	7	1	28	2292
1.967	1	1	197	8	1	28	2292
1.968	1	1	197	9	1	26	1908
1.969	1	1	197	10	1	10	501
1.97	1	1	198	1	1	24	1692
1.971	1	1	198	2	1	22	1431
1.972	1	1	198	3	1	22	1431
1.973	1	1	198	4	1	22	1431
1.974	1	1	198	5	1	28	2292
1.975	1	1	198	6	1	28	2292
1.976	1	1	198	7	1	20	1239
1.977	1	1	198	8	1	22	1431
1.978	1	1	198	9	1	26	1908
1.979	1	1	198	10	1	24	1692
1.98	1	1	199	1	1	14	807
1.981	1	1	199	2	1	28	2292
1.982	1	1	199	3	1	20	1239
1.983	1	1	199	4	1	18	999
1.984	1	1	199	5	1	16	967
1.985	1	1	199	6	1	20	1239
1.986	1	1	199	7	1	4	225
1.987	1	1	199	8	1	22	1431
1.988	1	1	199	9	1	22	1431
1.989	1	1	199	10	1	20	1239
1.99	1	1	200	1	1	16	967
1.991	1	1	200	2	1	20	1239
2.014	1	1	202	5	1	16	967
2.015	1	1	202	6	1	16	967
2.016	1	1	202	7	1	16	967
2.017	1	1	202	8	1	16	967
2.018	1	1	202	9	1	16	967
2.019	1	1	202	10	1	16	967
2.02	1	1	203	1	1	16	967
2.021	1	1	203	2	1	28	2292
2.022	1	1	203	3	1	28	2292
2.023	1	1	203	4	1	28	2292
2.024	1	1	203	5	1	24	1692
2.025	1	1	203	6	1	22	1431
2.026	1	1	203	7	1	14	807
2.027	1	1	203	8	1	12	621
2.028	1	1	203	9	1	24	1692
2.029	1	1	203	10	1	20	1239
2.03	1	1	204	1	1	8	437
2.031	1	1	204	2	1	10	501
2.032	1	1	204	3	1	26	1908
2.033	1	1	204	4	1	14	807
2.034	1	1	204	5	1	6	325
2.035	1	1	204	6	1	6	325
2.036	1	1	204	7	1	14	807
2.037	1	1	204	8	1	22	1431
2.038	1	1	204	9	1	26	1908
2.039	1	1	204	10	1	26	1908
2.04	1	1	205	1	1	24	1692
2.041	1	1	205	2	1	12	621
2.042	1	1	205	3	1	22	1431
2.043	1	1	205	4	1	14	807
2.044	1	1	205	5	1	24	1692
2.045	1	1	205	6	1	20	1239
2.046	1	1	205	7	1	14	807
2.047	1	1	205	8	1	26	1908
2.069	1	1	207	10	1	26	1908
2.07	1	1	208	1	1	26	1908
2.071	1	1	208	2	1	26	1908
2.072	1	1	208	3	1	26	1908
