% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi
2101	1	1	1	0	20	1239	0	1
2102	1	1	1	0	22	1431	0	1
2103	1	1	1	0	22	1431	0	1
2104	1	1	1	0	2	137	0	1
2105	1	1	1	0	20	1239	0	1
2106	1	1	1	0	24	1692	0	1
2107	1	1	1	0	28	2292	0	1
2130	1	1	1	0	26	1908	0	1
2131	1	1	1	0	26	1908	0	1
2132	1	1	1	0	26	1908	0	1
2133	1	1	1	0	26	1908	0	1
2134	1	1	1	0	26	1908	0	1
2135	1	1	1	0	26	1908	0	1
2136	1	1	1	0	26	1908	0	1
2137	1	1	1	0	14	807	0	1
2138	1	1	1	0	20	1239	0	1
2139	1	1	1	0	18	999	0	1
2140	1	1	1	0	22	1431	0	1
2141	1	1	1	0	12	621	0	1
2142	1	1	1	0	20	1239	0	1
2143	1	1	1	0	22	1431	0	1
2144	1	1	1	0	22	1431	0	1
2145	1	1	1	0	20	1239	0	1
2146	1	1	1	0	24	1692	0	1
2147	1	1	1	0	28	2292	0	1
2148	1	1	1	0	28	2292	0	1
2149	1	1	1	0	28	2292	0	1
2150	1	1	1	0	24	1692	0	1
2151	1	1	1	0	12	621	0	1
2152	1	1	1	0	22	1431	0	1
2153	1	1	1	0	24	1692	0	1
2154	1	1	1	0	12	621	0	1
2155	1	1	1	0	18	999	0	1
2156	1	1	1	0	22	1431	0	1
2157	1	1	1	0	16	967	0	1
2158	1	1	1	0	20	1239	0	1
2159	1	1	1	0	22	1431	0	1
2160	1	1	1	0	18	999	0	1
2161	1	1	1	0	18	999	0	1
2162	1	1	1	0	18	999	0	1
2185	1	1	1	0	18	999	0	1
2186	1	1	1	0	18	999	0	1
2187	1	1	1	0	18	999	0	1
2188	1	1	1	0	18	999	0	1
2189	1	1	1	0	18	999	0	1
2190	1	1	1	0	18	999	0	1
2191	1	1	1	0	18	999	0	1
2192	1	1	1	0	18	999	0	1
2193	1	1	1	0	22	1431	0	1
2194	1	1	1	0	20	1239	0	1
2195	1	1	1	0	14	807	0	1
2196	1	1	1	0	24	1692	0	1
2197	1	1	1	0	22	1431	0	1
2198	1	1	1	0	20	1239	0	1
2199	1	1	1	0	28	2292	0	1
2200	1	1	1	0	20	1239	0	1
2201	1	1	1	0	28	2292	0	1
2202	1	1	1	0	28	2292	0	1
2203	1	1	1	0	22	1431	0	1
2204	1	1	1	0	24	1692	0	1
2205	1	1	1	0	6	325	0	1
2206	1	1	1	0	20	1239	0	1
2207	1	1	1	0	26	1908	0	1
2208	1	1	1	0	10	501	0	1
2209	1	1	1	0	22	1431	0	1
2210	1	1	1	0	10	501	0	1
2211	1	1	1	0	18	999	0	1
2212	1	1	1	0	28	2292	0	1
2213	1	1	1	0	28	2292	0	1
2214	1	1	1	0	28	2292	0	1
2215	1	1	1	0	28	2292	0	1
2216	1	1	1	0	12	621	0	1
2217	1	1	1	0	8	437	0	1
2240	1	1	1	0	8	437	0	1
2241	1	1	1	0	8	437	0	1
2242	1	1	1	0	8	437	0	1
2243	1	1	1	0	8	437	0	1
2244	1	1	1	0	8	437	0	1
2245	1	1	1	0	8	437	0	1
2246	1	1	1	0	8	437	0	1
