% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi
5732	1	1	1	0	6	1287	0	1
5733	1	1	1	0	6	1287	0	1
5734	1	1	1	0	6	1287	0	1
5735	1	1	1	0	6	1287	0	1
5736	1	1	1	0	6	1287	0	1
5737	1	1	1	0	6	1287	0	1
5738	1	1	1	0	6	1287	0	1
5739	1	1	1	0	22	5861	0	1
5787	1	1	1	0	14	3182	0	1
5788	1	1	1	0	14	3182	0	1
5789	1	1	1	0	14	3182	0	1
5790	1	1	1	0	14	3182	0	1
5791	1	1	1	0	14	3182	0	1
5792	1	1	1	0	14	3182	0	1
5847	1	1	1	0	2	573	0	1
5848	1	1	1	0	2	573	0	1
5849	1	1	1	0	2	573	0	1
5850	1	1	1	0	2	573	0	1
5902	1	1	1	0	6	1287	0	1
5903	1	1	1	0	6	1287	0	1
5904	1	1	1	0	6	1287	0	1
5905	1	1	1	0	6	1287	0	1
5906	1	1	1	0	6	1287	0	1
5907	1	1	1	0	6	1287	0	1
5908	1	1	1	0	6	1287	0	1
5909	1	1	1	0	14	3182	0	1
5957	1	1	1	0	14	3182	0	1
5958	1	1	1	0	14	3182	0	1
5959	1	1	1	0	14	3182	0	1
5960	1	1	1	0	14	3182	0	1
5961	1	1	1	0	14	3182	0	1
5962	1	1	1	0	14	3182	0	1
6012	1	1	1	0	12	2481	0	1
6013	1	1	1	0	12	2481	0	1
6014	1	1	1	0	12	2481	0	1
6015	1	1	1	0	12	2481	0	1
6016	1	1	1	0	12	2481	0	1
6017	1	1	1	0	12	2481	0	1
6067	1	1	1	0	14	3182	0	1
6068	1	1	1	0	14	3182	0	1
6069	1	1	1	0	14	3182	0	1
6070	1	1	1	0	14	3182	0	1
6071	1	1	1	0	14	3182	0	1
6072	1	1	1	0	14	3182	0	1
6122	1	1	1	0	20	4904	0	1
6123	1	1	1	0	20	4904	0	1
6124	1	1	1	0	20	4904	0	1
6125	1	1	1	0	20	4904	0	1
6126	1	1	1	0	20	4904	0	1
6167	1	1	1	0	6	1287	0	1
6168	1	1	1	0	6	1287	0	1
6177	1	1	1	0	6	1287	0	1
6178	1	1	1	0	6	1287	0	1
6179	1	1	1	0	6	1287	0	1
6180	1	1	1	0	6	1287	0	1
6181	1	1	1	0	6	1287	0	1
6182	1	1	1	0	6	1287	0	1
6183	1	1	1	0	6	1287	0	1
6232	1	1	1	0	4	903	0	1
6233	1	1	1	0	4	903	0	1
6234	1	1	1	0	4	903	0	1
6235	1	1	1	0	4	903	0	1
6236	1	1	1	0	4	903	0	1
6237	1	1	1	0	4	903	0	1
6238	1	1	1	0	4	903	0	1
6239	1	1	1	0	24	6882	0	1
6287	1	1	1	0	18	4107	0	1
6288	1	1	1	0	18	4107	0	1
6289	1	1	1	0	18	4107	0	1
6290	1	1	1	0	18	4107	0	1
6291	1	1	1	0	18	4107	0	1
6292	1	1	1	0	18	4107	0	1
6342	1	1	1	0	6	1287	0	1
6343	1	1	1	0	6	1287	0	1
6344	1	1	1	0	6	1287	0	1
6345	1	1	1	0	6	1287	0	1
6346	1	1	1	0	6	1287	0	1
6347	1	1	1	0	6	1287	0	1
6348	1	1	1	0	6	1287	0	1
6397	1	1	1	0	6	1287	0	1
6398	1	1	1	0	6	1287	0	1
6399	1	1	1	0	6	1287	0	1
6400	1	1	1	0	6	1287	0	1
6401	1	1	1	0	6	1287	0	1
6402	1	1	1	0	6	1287	0	1
6403	1	1	1	0	6	1287	0	1
6487	1	1	1	0	4	903	0	1
6488	1	1	1	0	4	903	0	1
6489	1	1	1	0	4	903	0	1
6542	1	1	1	0	14	3182	0	1
6543	1	1	1	0	14	3182	0	1
6544	1	1	1	0	14	3182	0	1
6545	1	1	1	0	14	3182	0	1
6546	1	1	1	0	14	3182	0	1
6547	1	1	1	0	14	3182	0	1
6548	1	1	1	0	14	3182	0	1
6597	1	1	1	0	12	2481	0	1
6598	1	1	1	0	12	2481	0	1
6599	1	1	1	0	12	2481	0	1
6600	1	1	1	0	12	2481	0	1
6601	1	1	1	0	12	2481	0	1
6602	1	1	1	0	12	2481	0	1
6603	1	1	1	0	12	2481	0	1
6652	1	1	1	0	12	2481	0	1
6653	1	1	1	0	12	2481	0	1
6654	1	1	1	0	12	2481	0	1
6655	1	1	1	0	12	2481	0	1
6656	1	1	1	0	12	2481	0	1
6657	1	1	1	0	12	2481	0	1
6658	1	1	1	0	12	2481	0	1
6707	1	1	1	0	14	3182	0	1
6708	1	1	1	0	14	3182	0	1
6709	1	1	1	0	14	3182	0	1
6710	1	1	1	0	14	3182	0	1
6711	1	1	1	0	14	3182	0	1
6712	1	1	1	0	14	3182	0	1
