% time	cellId	IMSI	RNTI	rsrp	sinr
0.220214	1	1	1	8.63555e-16	13654
0.222214	1	1	1	8.43761e-16	13341
0.222214	1	1	1	8.43761e-16	13341
0.224214	1	1	1	8.23711e-16	13024
0.224214	1	1	1	8.23711e-16	13024
0.226214	1	1	1	8.03597e-16	12706
0.226214	1	1	1	8.03597e-16	12706
0.228214	1	1	1	7.83518e-16	12388.5
0.228214	1	1	1	7.83518e-16	12388.5
0.230214	1	1	1	7.6367e-16	12074.7
0.230214	1	1	1	7.6367e-16	12074.7
0.232214	1	1	1	7.44292e-16	11768.3
0.232214	1	1	1	7.44292e-16	11768.3
0.234214	1	1	1	7.25531e-16	11471.7
0.234214	1	1	1	7.25531e-16	11471.7
0.236214	1	1	1	7.07517e-16	11186.8
0.236214	1	1	1	7.07517e-16	11186.8
0.238214	1	1	1	6.90381e-16	10915.9
0.238214	1	1	1	6.90381e-16	10915.9
0.240214	1	1	1	6.74226e-16	10660.4
0.240214	1	1	1	6.74226e-16	10660.4
0.242214	1	1	1	6.59088e-16	10421.1
0.242214	1	1	1	6.59088e-16	10421.1
0.244214	1	1	1	6.45014e-16	10198.6
0.244214	1	1	1	6.45014e-16	10198.6
0.246214	1	1	1	6.32037e-16	9993.38
0.246214	1	1	1	6.32037e-16	9993.38
0.248214	1	1	1	6.20167e-16	9805.7
0.248214	1	1	1	6.20167e-16	9805.7
0.250214	1	1	1	6.09401e-16	9635.48
0.250214	1	1	1	6.09401e-16	9635.48
0.252214	1	1	1	5.99722e-16	9482.43
0.252214	1	1	1	5.99722e-16	9482.43
0.254214	1	1	1	5.91095e-16	9346.03
0.254214	1	1	1	5.91095e-16	9346.03
0.256214	1	1	1	5.83392e-16	9224.24
0.256214	1	1	1	5.83392e-16	9224.24
0.258214	1	1	1	5.76552e-16	9116.09
0.258214	1	1	1	5.76552e-16	9116.09
0.260214	1	1	1	5.70613e-16	9022.19
0.260214	1	1	1	5.70613e-16	9022.19
0.262214	1	1	1	5.65504e-16	8941.41
0.262214	1	1	1	5.65504e-16	8941.41
0.264214	1	1	1	5.61146e-16	8872.5
0.264214	1	1	1	5.61146e-16	8872.5
0.266214	1	1	1	5.57452e-16	8814.09
0.266214	1	1	1	5.57452e-16	8814.09
0.268214	1	1	1	5.54328e-16	8764.69
0.268214	1	1	1	5.54328e-16	8764.69
0.270214	1	1	1	5.51675e-16	8722.75
0.270214	1	1	1	5.51675e-16	8722.75
0.272214	1	1	1	5.4939e-16	8686.62
0.272214	1	1	1	5.4939e-16	8686.62
0.274214	1	1	1	5.47368e-16	8654.65
0.274214	1	1	1	5.47368e-16	8654.65
0.276214	1	1	1	5.45537e-16	8625.7
0.276214	1	1	1	5.45537e-16	8625.7
0.278214	1	1	1	5.43772e-16	8597.79
0.278214	1	1	1	5.43772e-16	8597.79
0.280214	1	1	1	5.41947e-16	8568.93
0.280214	1	1	1	5.41947e-16	8568.93
0.282214	1	1	1	5.39948e-16	8537.34
0.282214	1	1	1	5.39948e-16	8537.34
0.284214	1	1	1	5.37561e-16	8499.58
0.284214	1	1	1	5.37561e-16	8499.58
0.286214	1	1	1	5.34768e-16	8455.42
0.286214	1	1	1	5.34768e-16	8455.42
0.288214	1	1	1	5.31495e-16	8403.68
0.288214	1	1	1	5.31495e-16	8403.68
0.290214	1	1	1	5.27659e-16	8343.03
0.290214	1	1	1	5.27659e-16	8343.03
0.292214	1	1	1	5.23188e-16	8272.32
0.292214	1	1	1	5.23188e-16	8272.32
0.294214	1	1	1	5.18025e-16	8190.69
0.294214	1	1	1	5.18025e-16	8190.69
0.296214	1	1	1	5.12132e-16	8097.51
0.296214	1	1	1	5.12132e-16	8097.51
0.298214	1	1	1	5.05466e-16	7992.13
0.298214	1	1	1	5.05466e-16	7992.13
0.300214	1	1	1	4.98005e-16	7874.15
0.300214	1	1	1	4.98005e-16	7874.15
0.302214	1	1	1	4.89736e-16	7743.41
0.302214	1	1	1	4.89736e-16	7743.41
0.304214	1	1	1	4.80661e-16	7599.92
0.304214	1	1	1	4.80661e-16	7599.92
0.306214	1	1	1	4.70797e-16	7443.95
0.306214	1	1	1	4.70797e-16	7443.95
0.308214	1	1	1	4.6017e-16	7275.92
0.308214	1	1	1	4.6017e-16	7275.92
0.310214	1	1	1	4.48821e-16	7096.48
0.310214	1	1	1	4.48821e-16	7096.48
0.312214	1	1	1	4.36707e-16	6904.95
0.312214	1	1	1	4.36707e-16	6904.95
0.314214	1	1	1	4.2406e-16	6704.98
0.314214	1	1	1	4.2406e-16	6704.98
0.316214	1	1	1	4.10876e-16	6496.52
0.316214	1	1	1	4.10876e-16	6496.52
